state,date,total_population,cumulative_cases,cumulative_cases_per_100_000,cumulative_deaths,cumulative_deaths_per_100_000,new_cases,new_cases_7_day_rolling_avg,new_deaths,new_deaths_7_day_rolling_avg,new_deaths_per_100_000,new_cases_per_100_000
Alabama,1/22/2020,4887871,0,0,0,0,,,,,,
Alabama,1/23/2020,4887871,0,0,0,0,0,,0,,0,0
Alabama,1/24/2020,4887871,0,0,0,0,0,,0,,0,0
Alabama,1/25/2020,4887871,0,0,0,0,0,,0,,0,0
Alabama,1/26/2020,4887871,0,0,0,0,0,,0,,0,0
Alabama,1/27/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,1/28/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,1/29/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,1/30/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,1/31/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/1/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/2/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/3/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/4/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/5/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/6/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/7/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/8/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/9/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/10/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/11/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/12/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/13/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/14/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/15/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/16/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/17/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/18/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/19/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/20/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/21/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/22/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/23/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/24/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/25/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/26/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/27/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/28/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,2/29/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/1/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/2/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/3/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/4/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/5/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/6/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/7/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/8/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/9/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/10/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/11/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/12/2020,4887871,0,0,0,0,0,0,0,0,0,0
Alabama,3/13/2020,4887871,5,0.1,0,0,5,0.714285714,0,0,0,0.1
Alabama,3/14/2020,4887871,7,0.14,0,0,2,1,0,0,0,0.04
Alabama,3/15/2020,4887871,11,0.23,0,0,4,1.571428571,0,0,0,0.08
Alabama,3/16/2020,4887871,29,0.59,0,0,18,4.142857143,0,0,0,0.37
Alabama,3/17/2020,4887871,39,0.8,0,0,10,5.571428571,0,0,0,0.2
Alabama,3/18/2020,4887871,51,1.04,0,0,12,7.285714286,0,0,0,0.25
Alabama,3/19/2020,4887871,78,1.6,0,0,27,11.14285714,0,0,0,0.55
Alabama,3/20/2020,4887871,106,2.17,0,0,28,14.42857143,0,0,0,0.57
Alabama,3/21/2020,4887871,131,2.68,0,0,25,17.71428571,0,0,0,0.51
Alabama,3/22/2020,4887871,157,3.21,0,0,26,20.85714286,0,0,0,0.53
Alabama,3/23/2020,4887871,196,4.01,0,0,39,23.85714286,0,0,0,0.8
Alabama,3/24/2020,4887871,242,4.95,0,0,46,29,0,0,0,0.94
Alabama,3/25/2020,4887871,381,7.79,1,0.02,139,47.14285714,1,0.142857143,0.02,2.84
Alabama,3/26/2020,4887871,517,10.58,1,0.02,136,62.71428571,0,0.142857143,0,2.78
Alabama,3/27/2020,4887871,587,12.01,4,0.08,70,68.71428571,3,0.571428571,0.06,1.43
Alabama,3/28/2020,4887871,694,14.2,4,0.08,107,80.42857143,0,0.571428571,0,2.19
Alabama,3/29/2020,4887871,825,16.88,10,0.2,131,95.42857143,6,1.428571429,0.12,2.68
Alabama,3/30/2020,4887871,899,18.39,10,0.2,74,100.4285714,0,1.428571429,0,1.51
Alabama,3/31/2020,4887871,987,20.19,23,0.47,88,106.4285714,13,3.285714286,0.27,1.8
Alabama,4/1/2020,4887871,1060,21.69,27,0.55,73,97,4,3.714285714,0.08,1.49
Alabama,4/2/2020,4887871,1233,25.23,32,0.65,173,102.2857143,5,4.428571429,0.1,3.54
Alabama,4/3/2020,4887871,1495,30.59,38,0.78,262,129.7142857,6,4.857142857,0.12,5.36
Alabama,4/4/2020,4887871,1614,33.02,44,0.9,119,131.4285714,6,5.714285714,0.12,2.43
Alabama,4/5/2020,4887871,1765,36.11,45,0.92,151,134.2857143,1,5,0.02,3.09
Alabama,4/6/2020,4887871,1952,39.94,49,1,187,150.4285714,4,5.571428571,0.08,3.83
Alabama,4/7/2020,4887871,2169,44.38,64,1.31,217,168.8571429,15,5.857142857,0.31,4.44
Alabama,4/8/2020,4887871,2328,47.63,66,1.35,159,181.1428571,2,5.571428571,0.04,3.25
Alabama,4/9/2020,4887871,2703,55.3,70,1.43,375,210,4,5.428571429,0.08,7.67
Alabama,4/10/2020,4887871,2947,60.29,80,1.64,244,207.4285714,10,6,0.2,4.99
Alabama,4/11/2020,4887871,3217,65.82,92,1.88,270,229,12,6.857142857,0.25,5.52
Alabama,4/12/2020,4887871,3563,72.89,93,1.9,346,256.8571429,1,6.857142857,0.02,7.08
Alabama,4/13/2020,4887871,3734,76.39,99,2.03,171,254.5714286,6,7.142857143,0.12,3.5
Alabama,4/14/2020,4887871,3953,80.87,114,2.33,219,254.8571429,15,7.142857143,0.31,4.48
Alabama,4/15/2020,4887871,4075,83.37,118,2.41,122,249.5714286,4,7.428571429,0.08,2.5
Alabama,4/16/2020,4887871,4345,88.89,133,2.72,270,234.5714286,15,9,0.31,5.52
Alabama,4/17/2020,4887871,4571,93.52,148,3.03,226,232,15,9.714285714,0.31,4.62
Alabama,4/18/2020,4887871,4712,96.4,153,3.13,141,213.5714286,5,8.714285714,0.1,2.88
Alabama,4/19/2020,4887871,4888,100,157,3.21,176,189.2857143,4,9.142857143,0.08,3.6
Alabama,4/20/2020,4887871,5079,103.91,163,3.33,191,192.1428571,6,9.142857143,0.12,3.91
Alabama,4/21/2020,4887871,5317,108.78,183,3.74,238,194.8571429,20,9.857142857,0.41,4.87
Alabama,4/22/2020,4887871,5593,114.43,196,4.01,276,216.8571429,13,11.14285714,0.27,5.65
Alabama,4/23/2020,4887871,5832,119.32,202,4.13,239,212.4285714,6,9.857142857,0.12,4.89
Alabama,4/24/2020,4887871,6026,123.28,209,4.28,194,207.8571429,7,8.714285714,0.14,3.97
Alabama,4/25/2020,4887871,6026,123.28,209,4.28,0,187.7142857,0,8,0,0
Alabama,4/26/2020,4887871,6421,131.37,219,4.48,395,219,10,8.857142857,0.2,8.08
Alabama,4/27/2020,4887871,6539,133.78,228,4.66,118,208.5714286,9,9.285714286,0.18,2.41
Alabama,4/28/2020,4887871,6750,138.1,242,4.95,211,204.7142857,14,8.428571429,0.29,4.32
Alabama,4/29/2020,4887871,6912,141.41,256,5.24,162,188.4285714,14,8.571428571,0.29,3.31
Alabama,4/30/2020,4887871,7088,145.01,272,5.56,176,179.4285714,16,10,0.33,3.6
Alabama,5/1/2020,4887871,7294,149.23,289,5.91,206,181.1428571,17,11.42857143,0.35,4.21
Alabama,5/2/2020,4887871,7611,155.71,288,5.89,317,226.4285714,-1,13.33333333,-0.02,6.49
Alabama,5/3/2020,4887871,7888,161.38,290,5.93,277,209.5714286,2,12,0.04,5.67
Alabama,5/4/2020,4887871,8112,165.96,298,6.1,224,224.7142857,8,11.83333333,0.16,4.58
Alabama,5/5/2020,4887871,8437,172.61,315,6.44,325,241,17,12.33333333,0.35,6.65
Alabama,5/6/2020,4887871,8691,177.81,343,7.02,254,254.1428571,28,14.66666667,0.57,5.2
Alabama,5/7/2020,4887871,9046,185.07,369,7.55,355,279.7142857,26,16.33333333,0.53,7.26
Alabama,5/8/2020,4887871,9385,192.01,383,7.84,339,298.7142857,14,15.83333333,0.29,6.94
Alabama,5/9/2020,4887871,9668,197.8,390,7.98,283,293.8571429,7,14.57142857,0.14,5.79
Alabama,5/10/2020,4887871,9889,202.32,393,8.04,221,285.8571429,3,14.71428571,0.06,4.52
Alabama,5/11/2020,4887871,10164,207.94,403,8.24,275,293.1428571,10,15,0.2,5.63
Alabama,5/12/2020,4887871,10464,214.08,435,8.9,300,289.5714286,32,17.14285714,0.65,6.14
Alabama,5/13/2020,4887871,10700,218.91,450,9.21,236,287,15,15.28571429,0.31,4.83
Alabama,5/14/2020,4887871,11101,227.11,473,9.68,401,293.5714286,23,14.85714286,0.47,8.2
Alabama,5/15/2020,4887871,11373,232.68,483,9.88,272,284,10,14.28571429,0.2,5.56
Alabama,5/16/2020,4887871,11674,238.84,485,9.92,301,286.5714286,2,13.57142857,0.04,6.16
Alabama,5/17/2020,4887871,11771,240.82,488,9.98,97,268.8571429,3,13.57142857,0.06,1.98
Alabama,5/18/2020,4887871,12086,247.27,489,10,315,274.5714286,1,12.28571429,0.02,6.44
Alabama,5/19/2020,4887871,12376,253.2,504,10.31,290,273.1428571,15,9.857142857,0.31,5.93
Alabama,5/20/2020,4887871,13052,267.03,522,10.68,676,336,18,10.28571429,0.37,13.83
Alabama,5/21/2020,4887871,13288,271.86,529,10.82,236,312.4285714,7,8,0.14,4.83
Alabama,5/22/2020,4887871,13670,279.67,541,11.07,382,328.1428571,12,8.285714286,0.25,7.82
Alabama,5/23/2020,4887871,14117,288.82,549,11.23,447,349,8,9.142857143,0.16,9.15
Alabama,5/24/2020,4887871,14478,296.2,551,11.27,361,386.7142857,2,9,0.04,7.39
Alabama,5/25/2020,4887871,14986,306.6,566,11.58,508,414.2857143,15,11,0.31,10.39
Alabama,5/26/2020,4887871,15650,320.18,580,11.87,664,467.7142857,14,10.85714286,0.29,13.58
Alabama,5/27/2020,4887871,16032,328,583,11.93,382,425.7142857,3,8.714285714,0.06,7.82
Alabama,5/28/2020,4887871,16530,338.18,591,12.09,498,463.1428571,8,8.857142857,0.16,10.19
Alabama,5/29/2020,4887871,17031,348.43,610,12.48,501,480.1428571,19,9.857142857,0.39,10.25
Alabama,5/30/2020,4887871,17359,355.14,618,12.64,328,463.1428571,8,9.857142857,0.16,6.71
Alabama,5/31/2020,4887871,17952,367.28,630,12.89,593,496.2857143,12,11.28571429,0.25,12.13
Alabama,6/1/2020,4887871,18630,381.15,646,13.22,678,520.5714286,16,11.42857143,0.33,13.87
Alabama,6/2/2020,4887871,18766,383.93,653,13.36,136,445.1428571,7,10.42857143,0.14,2.78
Alabama,6/3/2020,4887871,18851,385.67,653,13.36,85,402.7142857,0,10,0,1.74
Alabama,6/4/2020,4887871,19072,390.19,653,13.36,221,363.1428571,0,8.857142857,0,4.52
Alabama,6/5/2020,4887871,19387,396.63,676,13.83,315,336.5714286,23,9.428571429,0.47,6.44
Alabama,6/6/2020,4887871,20043,410.06,689,14.1,656,383.4285714,13,10.14285714,0.27,13.42
Alabama,6/7/2020,4887871,20500,419.41,692,14.16,457,364,3,8.857142857,0.06,9.35
Alabama,6/8/2020,4887871,20925,428.1,718,14.69,425,327.8571429,26,10.28571429,0.53,8.69
Alabama,6/9/2020,4887871,21422,438.27,729,14.91,497,379.4285714,11,10.85714286,0.23,10.17
Alabama,6/10/2020,4887871,21989,449.87,744,15.22,567,448.2857143,15,13,0.31,11.6
Alabama,6/11/2020,4887871,22845,467.38,755,15.45,856,539,11,14.57142857,0.23,17.51
Alabama,6/12/2020,4887871,23710,485.08,769,15.73,865,617.5714286,14,13.28571429,0.29,17.7
Alabama,6/13/2020,4887871,24601,503.31,773,15.81,891,651.1428571,4,12,0.08,18.23
Alabama,6/14/2020,4887871,25615,524.05,773,15.81,1014,730.7142857,0,11.57142857,0,20.75
Alabama,6/15/2020,4887871,26272,537.49,774,15.84,657,763.8571429,1,8,0.02,13.44
Alabama,6/16/2020,4887871,26912,550.59,785,16.06,640,784.2857143,11,8,0.23,13.09
Alabama,6/17/2020,4887871,27312,558.77,790,16.16,400,760.4285714,5,6.571428571,0.1,8.18
Alabama,6/18/2020,4887871,28206,577.06,810,16.57,894,765.8571429,20,7.857142857,0.41,18.29
Alabama,6/19/2020,4887871,29002,593.35,822,16.82,796,756,12,7.571428571,0.25,16.29
Alabama,6/20/2020,4887871,29549,604.54,838,17.14,547,706.8571429,16,9.285714286,0.33,11.19
Alabama,6/21/2020,4887871,30021,614.19,839,17.16,472,629.4285714,1,9.428571429,0.02,9.66
Alabama,6/22/2020,4887871,30454,623.05,841,17.21,433,597.4285714,2,9.571428571,0.04,8.86
Alabama,6/23/2020,4887871,31097,636.21,864,17.68,643,597.8571429,23,11.28571429,0.47,13.16
Alabama,6/24/2020,4887871,32064,655.99,891,18.23,967,678.8571429,27,14.42857143,0.55,19.78
Alabama,6/25/2020,4887871,33206,679.36,896,18.33,1142,714.2857143,5,12.28571429,0.1,23.36
Alabama,6/26/2020,4887871,34183,699.34,907,18.56,977,740.1428571,11,12.14285714,0.23,19.99
Alabama,6/27/2020,4887871,35083,717.76,919,18.8,900,790.5714286,12,11.57142857,0.25,18.41
Alabama,6/28/2020,4887871,35441,725.08,919,18.8,358,774.2857143,0,11.42857143,0,7.32
Alabama,6/29/2020,4887871,37175,760.56,929,19.01,1734,960.1428571,10,12.57142857,0.2,35.48
Alabama,6/30/2020,4887871,38045,778.36,950,19.44,870,992.5714286,21,12.28571429,0.43,17.8
Alabama,7/1/2020,4887871,38962,797.12,972,19.89,917,985.4285714,22,11.57142857,0.45,18.76
Alabama,7/2/2020,4887871,40111,820.62,985,20.15,1149,986.4285714,13,12.71428571,0.27,23.51
Alabama,7/3/2020,4887871,41865,856.51,1006,20.58,1754,1097.428571,21,14.14285714,0.43,35.88
Alabama,7/4/2020,4887871,42862,876.91,1007,20.6,997,1111.285714,1,12.57142857,0.02,20.4
Alabama,7/5/2020,4887871,43953,899.23,1007,20.6,1091,1216,0,12.57142857,0,22.32
Alabama,7/6/2020,4887871,44878,918.15,1007,20.6,925,1100.428571,0,11.14285714,0,18.92
Alabama,7/7/2020,4887871,45785,936.71,1033,21.13,907,1105.714286,26,11.85714286,0.53,18.56
Alabama,7/8/2020,4887871,46962,960.79,1058,21.65,1177,1142.857143,25,12.28571429,0.51,24.08
Alabama,7/9/2020,4887871,49174,1006.04,1068,21.85,2212,1294.714286,10,11.85714286,0.2,45.25
Alabama,7/10/2020,4887871,50508,1033.33,1104,22.59,1334,1234.714286,36,14,0.74,27.29
Alabama,7/11/2020,4887871,51947,1062.77,1114,22.79,1439,1297.857143,10,15.28571429,0.2,29.44
Alabama,7/12/2020,4887871,53587,1096.33,1121,22.93,1640,1376.285714,7,16.28571429,0.14,33.55
Alabama,7/13/2020,4887871,55545,1136.38,1124,23,1958,1523.857143,3,16.71428571,0.06,40.06
Alabama,7/14/2020,4887871,57255,1171.37,1164,23.81,1710,1638.571429,40,18.71428571,0.82,34.98
Alabama,7/15/2020,4887871,59067,1208.44,1211,24.78,1812,1729.285714,47,21.85714286,0.96,37.07
Alabama,7/16/2020,4887871,61088,1249.79,1230,25.16,2021,1702,19,23.14285714,0.39,41.35
Alabama,7/17/2020,4887871,63091,1290.77,1265,25.88,2003,1797.571429,35,23,0.72,40.98
Alabama,7/18/2020,4887871,65234,1334.61,1286,26.31,2143,1898.142857,21,24.57142857,0.43,43.84
Alabama,7/19/2020,4887871,67011,1370.96,1287,26.33,1777,1917.714286,1,23.71428571,0.02,36.36
Alabama,7/20/2020,4887871,68891,1409.43,1291,26.41,1880,1906.571429,4,23.85714286,0.08,38.46
Alabama,7/21/2020,4887871,70358,1439.44,1303,26.66,1467,1871.857143,12,19.85714286,0.25,30.01
Alabama,7/22/2020,4887871,71813,1469.21,1364,27.91,1455,1820.857143,61,21.85714286,1.25,29.77
Alabama,7/23/2020,4887871,74212,1518.29,1397,28.58,2399,1874.857143,33,23.85714286,0.68,49.08
Alabama,7/24/2020,4887871,76005,1554.97,1438,29.42,1793,1844.857143,41,24.71428571,0.84,36.68
Alabama,7/25/2020,4887871,78130,1598.45,1456,29.79,2125,1842.285714,18,24.28571429,0.37,43.47
Alabama,7/26/2020,4887871,79294,1622.26,1473,30.14,1164,1754.714286,17,26.57142857,0.35,23.81
Alabama,7/27/2020,4887871,81115,1659.52,1491,30.5,1821,1746.285714,18,28.57142857,0.37,37.26
Alabama,7/28/2020,4887871,82366,1685.11,1491,30.5,1251,1715.428571,0,26.85714286,0,25.59
Alabama,7/29/2020,4887871,83782,1714.08,1538,31.47,1416,1709.857143,47,24.85714286,0.96,28.97
Alabama,7/30/2020,4887871,85762,1754.59,1565,32.02,1980,1650,27,24,0.55,40.51
Alabama,7/31/2020,4887871,87723,1794.71,1580,32.32,1961,1674,15,20.28571429,0.31,40.12
Alabama,8/1/2020,4887871,89349,1827.97,1603,32.8,1626,1602.714286,23,21,0.47,33.27
Alabama,8/2/2020,4887871,91444,1870.83,1627,33.29,2095,1735.714286,24,22,0.49,42.86
Alabama,8/3/2020,4887871,92661,1895.73,1633,33.41,1217,1649.428571,6,20.28571429,0.12,24.9
Alabama,8/4/2020,4887871,93702,1917.03,1666,34.08,1041,1619.428571,33,25,0.68,21.3
Alabama,8/5/2020,4887871,94654,1936.51,1695,34.68,952,1553.142857,29,22.42857143,0.59,19.48
Alabama,8/6/2020,4887871,96592,1976.16,1714,35.07,1938,1547.142857,19,21.28571429,0.39,39.65
Alabama,8/7/2020,4887871,98301,2011.12,1735,35.5,1709,1511.142857,21,22.14285714,0.43,34.96
Alabama,8/8/2020,4887871,100173,2049.42,1755,35.91,1872,1546.285714,20,21.71428571,0.41,38.3
Alabama,8/9/2020,4887871,101334,2073.17,1768,36.17,1161,1412.857143,13,20.14285714,0.27,23.75
Alabama,8/10/2020,4887871,103020,2107.67,1797,36.76,1686,1479.857143,29,23.42857143,0.59,34.49
Alabama,8/11/2020,4887871,103851,2124.67,1847,37.79,831,1449.857143,50,25.85714286,1.02,17
Alabama,8/12/2020,4887871,104786,2143.8,1882,38.5,935,1447.428571,35,26.71428571,0.72,19.13
Alabama,8/13/2020,4887871,105557,2159.57,1890,38.67,771,1280.714286,8,25.14285714,0.16,15.77
Alabama,8/14/2020,4887871,106309,2174.96,1893,38.73,752,1144,3,22.57142857,0.06,15.39
Alabama,8/15/2020,4887871,107580,2200.96,1896,38.79,1271,1058.142857,3,20.14285714,0.06,26
Alabama,8/16/2020,4887871,108433,2218.41,1898,38.83,853,1014.142857,2,18.57142857,0.04,17.45
Alabama,8/17/2020,4887871,109004,2230.09,1925,39.38,571,854.8571429,27,18.28571429,0.55,11.68
Alabama,8/18/2020,4887871,110361,2257.85,1936,39.61,1357,930,11,12.71428571,0.23,27.76
Alaska,1/22/2020,737438,0,0,0,0,,,,,,
Alaska,1/23/2020,737438,0,0,0,0,0,,0,,0,0
Alaska,1/24/2020,737438,0,0,0,0,0,,0,,0,0
Alaska,1/25/2020,737438,0,0,0,0,0,,0,,0,0
Alaska,1/26/2020,737438,0,0,0,0,0,,0,,0,0
Alaska,1/27/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,1/28/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,1/29/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,1/30/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,1/31/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/1/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/2/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/3/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/4/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/5/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/6/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/7/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/8/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/9/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/10/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/11/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/12/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/13/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/14/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/15/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/16/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/17/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/18/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/19/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/20/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/21/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/22/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/23/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/24/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/25/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/26/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/27/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/28/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,2/29/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/1/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/2/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/3/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/4/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/5/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/6/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/7/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/8/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/9/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/10/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/11/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/12/2020,737438,0,0,0,0,0,0,0,0,0,0
Alaska,3/13/2020,737438,1,0.14,0,0,1,0.142857143,0,0,0,0.14
Alaska,3/14/2020,737438,1,0.14,0,0,0,0.142857143,0,0,0,0
Alaska,3/15/2020,737438,1,0.14,0,0,0,0.142857143,0,0,0,0
Alaska,3/16/2020,737438,1,0.14,0,0,0,0.142857143,0,0,0,0
Alaska,3/17/2020,737438,3,0.41,0,0,2,0.428571429,0,0,0,0.27
Alaska,3/18/2020,737438,5,0.68,0,0,2,0.714285714,0,0,0,0.27
Alaska,3/19/2020,737438,8,1.08,0,0,3,1.142857143,0,0,0,0.41
Alaska,3/20/2020,737438,11,1.49,0,0,3,1.428571429,0,0,0,0.41
Alaska,3/21/2020,737438,13,1.76,0,0,2,1.714285714,0,0,0,0.27
Alaska,3/22/2020,737438,18,2.44,0,0,5,2.428571429,0,0,0,0.68
Alaska,3/23/2020,737438,30,4.07,0,0,12,4.142857143,0,0,0,1.63
Alaska,3/24/2020,737438,34,4.61,0,0,4,4.428571429,0,0,0,0.54
Alaska,3/25/2020,737438,41,5.56,1,0.14,7,5.142857143,1,0.142857143,0.14,0.95
Alaska,3/26/2020,737438,56,7.59,1,0.14,15,6.857142857,0,0.142857143,0,2.03
Alaska,3/27/2020,737438,58,7.87,1,0.14,2,6.714285714,0,0.142857143,0,0.27
Alaska,3/28/2020,737438,85,11.53,2,0.27,27,10.28571429,1,0.285714286,0.14,3.66
Alaska,3/29/2020,737438,102,13.83,2,0.27,17,12,0,0.285714286,0,2.31
Alaska,3/30/2020,737438,114,15.46,3,0.41,12,12,1,0.428571429,0.14,1.63
Alaska,3/31/2020,737438,119,16.14,3,0.41,5,12.14285714,0,0.428571429,0,0.68
Alaska,4/1/2020,737438,132,17.9,3,0.41,13,13,0,0.285714286,0,1.76
Alaska,4/2/2020,737438,143,19.39,3,0.41,11,12.42857143,0,0.285714286,0,1.49
Alaska,4/3/2020,737438,157,21.29,3,0.41,14,14.14285714,0,0.285714286,0,1.9
Alaska,4/4/2020,737438,171,23.19,5,0.68,14,12.28571429,2,0.428571429,0.27,1.9
Alaska,4/5/2020,737438,185,25.09,6,0.81,14,11.85714286,1,0.571428571,0.14,1.9
Alaska,4/6/2020,737438,190,25.76,6,0.81,5,10.85714286,0,0.428571429,0,0.68
Alaska,4/7/2020,737438,213,28.88,6,0.81,23,13.42857143,0,0.428571429,0,3.12
Alaska,4/8/2020,737438,226,30.65,7,0.95,13,13.42857143,1,0.571428571,0.14,1.76
Alaska,4/9/2020,737438,235,31.87,7,0.95,9,13.14285714,0,0.571428571,0,1.22
Alaska,4/10/2020,737438,246,33.36,7,0.95,11,12.71428571,0,0.571428571,0,1.49
Alaska,4/11/2020,737438,257,34.85,8,1.08,11,12.28571429,1,0.428571429,0.14,1.49
Alaska,4/12/2020,737438,272,36.88,8,1.08,15,12.42857143,0,0.285714286,0,2.03
Alaska,4/13/2020,737438,277,37.56,8,1.08,5,12.42857143,0,0.285714286,0,0.68
Alaska,4/14/2020,737438,285,38.65,9,1.22,8,10.28571429,1,0.428571429,0.14,1.08
Alaska,4/15/2020,737438,293,39.73,9,1.22,8,9.571428571,0,0.285714286,0,1.08
Alaska,4/16/2020,737438,300,40.68,9,1.22,7,9.285714286,0,0.285714286,0,0.95
Alaska,4/17/2020,737438,309,41.9,9,1.22,9,9,0,0.285714286,0,1.22
Alaska,4/18/2020,737438,314,42.58,9,1.22,5,8.142857143,0,0.142857143,0,0.68
Alaska,4/19/2020,737438,319,43.26,9,1.22,5,6.714285714,0,0.142857143,0,0.68
Alaska,4/20/2020,737438,321,43.53,9,1.22,2,6.285714286,0,0.142857143,0,0.27
Alaska,4/21/2020,737438,329,44.61,9,1.22,8,6.285714286,0,0,0,1.08
Alaska,4/22/2020,737438,335,45.43,9,1.22,6,6,0,0,0,0.81
Alaska,4/23/2020,737438,337,45.7,9,1.22,2,5.285714286,0,0,0,0.27
Alaska,4/24/2020,737438,339,45.97,9,1.22,2,4.285714286,0,0,0,0.27
